date,next_day_high,open,high,low,close,volume,marketCap,SMA_7,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,DEMA_20,TEMA_20,HMA_20,VWAP,RSI_14,RSI_21,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,ROC_10,ROC_21,CCI_14_0.015,MFI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,NATR_14,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,DCL_20_20,DCM_20_20,DCU_20_20,OBV,AD,ADOSC_3_10,CMF_20,ADX_14,DMP_14,DMN_14,AROOND_25,AROONU_25,AROONOSC_25,price_to_sma20,price_to_sma50,sma20_50_ratio,bb_width_pct,bb_position,volume_surge,price_momentum_5,price_momentum_10
2015-07-29,0.04415028696927248,0.05933499580555013,0.046833376380204905,0.06467669626495243,0.05604946773103969,0.06484539003451117,0.05274777786037799,0.04525171476516898,0.04132967515383057,0.02398476958939222,0.0010329648696254523,0.03979588850372029,0.032550874612348624,0.022106112115963805,0.04923658192196301,0.05439197462514267,0.05351754449928514,0.05290051884340019,0.5882916177433467,0.5908664735114459,0.5923511388287275,0.5008984937890636,0.5950996896998657,0.7977622138763008,0.7086599776961432,0.6819402884176644,0.3994866317794944,0.3197487225628851,0.6247613630464725,0.5418388302857197,0.052871291425056754,0.04132967515383057,0.04291600959919806,0.09896368568999009,0.5450112691750363,0.0934769523900007,0.11142309247442195,0.03887608797705144,0.03548842737446678,0.03670066855394283,0.05518631689607589,0.05033636577405842,0.04824428884671972,0.21190445421069848,0.7551055938456183,0.7937604131723099,0.34679802418570277,0.5268402824811691,0.44585654426013405,0.2166602751807203,0.0,0.31999999999999995,0.6599999999999999,0.3702912081294764,0.3343419947240554,0.492655177649292,0.09896368568999009,0.5450112691750363,0.11372338305981258,0.42201690244726,0.3994866317794944
2015-07-30,0.043433475678064326,0.05609365069988803,0.04415028696927248,0.06333164561325111,0.05491174505211427,0.05200109079182158,0.05169428992390346,0.04628366556175445,0.041419925727267826,0.0248152813320055,0.0011281843768102817,0.03991902046206064,0.032961711025814466,0.022624875532673894,0.04924749384423455,0.054162110296457566,0.054604502958060075,0.051169276069182645,0.5657679004974171,0.5744177219538815,0.5889401449053765,0.48143694813295745,0.5943543137890395,0.7185188658130163,0.7555727763712671,0.6093425511152298,0.37823898989567367,0.3193231452259932,0.5817836093856988,0.591897676780034,0.05295884889351854,0.041419925727267826,0.04300766658742039,0.09900069356239416,0.5178577022374002,0.08809775222686311,0.10226031243576025,0.03978376636152248,0.035814867772618775,0.03651921149335147,0.05740853207095331,0.051347146767846685,0.04824428884671972,0.20465890159137312,0.7489889444705848,0.19615892502122406,0.2942185112790315,0.5140625307337876,0.42928564918365775,0.2418035496597681,0.0,0.28,0.64,0.36432451268640065,0.32737037661261936,0.4864361296739057,0.09900069356239416,0.5178577022374002,0.11247830128786851,0.4145259563365517,0.3782389898956736
2015-07-31,0.040937586742335386,0.055236213604617945,0.043433475678064326,0.06073067252854558,0.05302462855118717,0.06061940551710321,0.049925979753385086,0.04596356301290827,0.04114964501295226,0.025586471497145213,0.0012008977232893514,0.03972443260726377,0.03319238422012538,0.023038419991021408,0.04888968084484946,0.05344223810835014,0.05499417080406388,0.04942598884747973,0.5292163309181925,0.5475744192561961,0.5833347372106787,0.46169489592040996,0.5926917384150006,0.5839692871567355,0.7005589630093992,0.48046395538795594,0.3787361346722716,0.2800442546133164,0.5428259283744621,0.598358101892722,0.052874315936075944,0.04114964501295226,0.042581052284612175,0.09709950516693738,0.48192305653800616,0.08675153340363911,0.1033290837073248,0.03999901299183162,0.03592117875402423,0.036529867405421745,0.05740853207095331,0.051347146767846685,0.04824428884671972,0.19597414920845124,0.7409093678325692,0.1709433783491705,0.26096830742689103,0.490888482450757,0.39918789821022543,0.2892490638485423,0.07999999999999996,0.24,0.5800000000000001,0.35646301678979764,0.3180024276749799,0.47765321932354987,0.09709950516693738,0.48192305653800616,0.13574328038712125,0.39177559116425587,0.3787361346722716
2015-08-01,0.039747763741421416,0.05338774718114536,0.040937586742335386,0.058085597225119634,0.051131472073799644,0.039271246832702555,0.04815236664972078,0.045335830270087474,0.040212118510093875,0.026308097614479387,0.001441201486656274,0.03926238878841526,0.03325796546152171,0.023352125218812247,0.04821684102683099,0.052325387800429946,0.05465847142399605,0.0470696597429725,0.49423757980532523,0.5215170535639572,0.5754963283464678,0.4449552202142764,0.5899424891406154,0.4726649668565399,0.589822693002358,0.35976476045951566,0.3660388263954275,0.2583432413897171,0.49010991245901003,0.6102991066385659,0.054829174317719276,0.040212118510093875,0.03913702400627872,0.067607420717893,0.44937429136917834,0.08574589476780087,0.10503939043425656,0.03996652710503057,0.03583009083324529,0.03638771995565038,0.05740853207095331,0.05027223825927252,0.046262441688148415,0.1882904260129199,0.7415080979401597,0.16761928828290173,0.18651703434103278,0.4590224449779532,0.3698563652486255,0.33360546508146144,0.040000000000000036,0.19999999999999996,0.58,0.35171464888753123,0.308915050153858,0.4636678040496054,0.067607420717893,0.44937429136917834,0.10643753260874891,0.3790291143475546,0.36603882639542745
2015-08-02,0.04127368336434745,0.05075250484803895,0.039747763741421416,0.05771806694265236,0.051762715121587144,0.03248866659801708,0.04880305419786257,0.04444105441047763,0.03990868521751856,0.027007396230949388,0.0018910385873120994,0.03896952856534741,0.033367753020532964,0.02368049462461652,0.047726745474412025,0.05153661644198171,0.053903101724804725,0.046761038223194884,0.5051202544739434,0.5287024293153327,0.5688253233035652,0.43818805359862667,0.5865431627776587,0.3965608106451355,0.48015571041531313,0.3890555340336871,0.37231012328619745,0.22919967993823187,0.4724663556663307,0.6045357254794445,0.05485348313401317,0.03990868521751856,0.03854668754659585,0.06421413842431728,0.4756414470703832,0.08314712837716037,0.1010405048335262,0.04017651835106417,0.035809890856468685,0.036165650199360355,0.05740853207095331,0.0461036870394701,0.03847858334730725,0.19548032388332515,0.7555973734362661,0.18920571525774105,0.23563919655614035,0.42803489910901515,0.34727050432916023,0.3235504342835355,0.0,0.16000000000000003,0.5800000000000001,0.3561445646114087,0.3088182268523194,0.45532551541926236,0.06421413842431728,0.4756414470703832,0.109442282144435,0.37980850162606294,0.37231012328619745
2015-08-03,0.04142561526399313,0.052223317020671844,0.04127368336434745,0.05941623845740429,0.05089783027466621,0.051267480653479636,0.04801850484051773,0.043333587552549346,0.03970793027992503,0.02766907857061418,0.002197743301424415,0.03858557600430712,0.0334021752688316,0.023957912319815255,0.04712824883205469,0.05064064563111237,0.05276537180108709,0.04754853143780857,0.4881651252222786,0.5163324118631794,0.5610199776493529,0.4326624214781777,0.5824527111185474,0.33167570887714415,0.3942181946057336,0.2926510127965072,0.33442659173808464,0.2595911074821922,0.4820467329676944,0.6034539631424107,0.05470281624921969,0.03970793027992503,0.03830347874142337,0.06367767194089252,0.4550886857938801,0.08035120762193276,0.09793674366327906,0.0403101379271652,0.03570636207946676,0.035853891242402236,0.05740853207095331,0.0461036870394701,0.03847858334730725,0.18668749504879067,0.7436782720536046,0.17791027355412553,0.2552519352193279,0.40404491431736966,0.36260028305920644,0.3054415770646942,0.0,0.12,0.56,0.3529217480365286,0.30362311828920885,0.4481976941033379,0.06367767194089252,0.4550886857938801,0.15140883656387227,0.3904313815379678,0.3344265917380847
2015-08-04,0.0412923706471795,0.05123810079403879,0.04142561526399313,0.060035146000021355,0.05337506990680596,0.05322685291478879,0.050437204302971494,0.042506481486527026,0.03968825098629858,0.028338245138759044,0.0025286087367175636,0.03865117086102787,0.03362722927389039,0.024331895664007064,0.047042257457572734,0.05053073794308194,0.05174309498454488,0.048638669808124924,0.5332451038098651,0.5457635450214048,0.5578892376948477,0.43686735635630486,0.5784959544401829,0.36743015730072903,0.35837258104874303,0.4632576731034521,0.3441708530780196,0.27611539556082304,0.4992511957384489,0.6028126832635846,0.054696877603048866,0.03968825098629858,0.03827180918250406,0.06353445197262986,0.5315507485405031,0.0767214688571401,0.0907640486746541,0.04079004712327927,0.035857959822191865,0.03571551564122255,0.05740853207095331,0.0461036870394701,0.03847858334730725,0.19564926243690994,0.7579958081460749,0.7499630027959094,0.33904591811394247,0.3822557742181568,0.34729235508609263,0.2903044424116629,0.0,0.07999999999999996,0.54,0.3649651778797688,0.31007603440740106,0.4425544426255492,0.06353445197262986,0.5315507485405031,0.1586114747488435,0.409494199962601,0.34417085307801953
2015-08-05,0.03903886844131543,0.053487098070472805,0.0412923706471795,0.060198866128596595,0.05130678606226158,0.04493689363281472,0.04848952684292618,0.041811254374227724,0.039810378419761205,0.028765455767916004,0.0028825080748369203,0.03837988985810814,0.033674082464625554,0.02460055666855565,0.04657675044196774,0.04988823476833337,0.050681895221744155,0.0479539177696926,0.4906443586385725,0.5151497385566112,0.5508935073240167,0.43489684292153113,0.5740765147727047,0.3346997659165973,0.33730115883654366,0.29431589503298095,0.32464635417373006,0.27272914275251625,0.4679666764790303,0.6003628202496467,0.054962215725036345,0.039810378419761205,0.03826572851713017,0.062077903094515184,0.46399597631243616,0.07262330807112533,0.08629822796362666,0.041067742275772035,0.03579013176644408,0.03534211162095513,0.05740853207095331,0.0461036870394701,0.03847858334730725,0.187452015470136,0.7447180501122302,0.18886181245837597,0.37337056391691525,0.3620230022152163,0.33038837879876415,0.2769774621132467,0.24,0.040000000000000036,0.4,0.3544093284746405,0.30145805327762093,0.44008601384575075,0.062077903094515184,0.46399597631243616,0.15360791812926972,0.4085291479244078,0.32464635417373006
2015-08-06,0.038081241048658176,0.05166314935308525,0.03903886844131543,0.05826876740843312,0.04923353201245617,0.03822104459680009,0.04653989788226509,0.04098292030986994,0.039781568801228406,0.029168417692828852,0.003174355037951937,0.037825307852403456,0.033557566542331996,0.02476927974633636,0.045786879292214366,0.04881327882125164,0.04947198454036894,0.045857503908021346,0.4509410103628223,0.4858699963507557,0.5396896806637588,0.42955791161594753,0.568702918305588,0.2845733290689787,0.321256907781738,0.1475577117235033,0.31339113503007215,0.2815190694652121,0.3969995209472364,0.5377378091498766,0.054889461118523886,0.039781568801228406,0.03827619685395112,0.06252594525346405,0.4014245505852859,0.06800130304094576,0.08107914974543554,0.04116960243199752,0.03552547181827459,0.03475264362830055,0.057728600285581355,0.0462540507833048,0.03847858334730725,0.1790170260352264,0.6876591853262586,0.16406124340559458,0.2870332476867964,0.3342302083622093,0.3157385774211708,0.3195076662136862,0.19999999999999996,0.0,0.4,0.3446495355132031,0.29302111707060763,0.4365621428759614,0.06252594525346405,0.4014245505852859,0.1427604667232414,0.40757069684359126,0.31339113503007215
2015-08-07,0.03778673075756278,0.04967895604943651,0.038081241048658176,0.056982607415204556,0.04986844374762356,0.11799037931064427,0.047189996520274224,0.04052249742412073,0.03993229585163971,0.029588133358504853,0.00345080575247958,0.0374540760979748,0.03349842345701992,0.02495838157736574,0.04520569965861887,0.04808916395959417,0.048353073574085026,0.04531960511246469,0.46388374645977615,0.49407449634948086,0.5303336888993939,0.42930181737357936,0.5628035272812827,0.17647573035562447,0.2562130442145155,0.15036414981025192,0.3140476323406503,0.28075635532817517,0.3984622564307958,0.4039881458577104,0.05536997546510858,0.03993229585163971,0.03813235867699838,0.059153647277332196,0.4133075053018708,0.06433076569498047,0.07636144094273045,0.041259233676395835,0.035347788453635176,0.034337231950398284,0.057728600285581355,0.0462540507833048,0.03847858334730725,0.19702248149904222,0.7527457186843294,0.1878979608049151,0.3868508204147151,0.3027717300481034,0.29907295350191015,0.3406845518299891,0.16000000000000003,0.0,0.42,0.3469757169178097,0.29383974334339613,0.4344020969396527,0.059153647277332196,0.4133075053018708,0.396701019410884,0.407590332614404,0.31404763234065036
2015-08-08,0.029381112285664535,0.05030891998429954,0.03778673075756278,0.04677024025353416,0.03777626012265667,0.14932705294219617,0.03562090360510117,0.038637301235467714,0.0395260074057977,0.029812730844131607,0.003662766768495418,0.03529520234561956,0.03254124591645424,0.024639304945591967,0.04256602744152305,0.04442055030527081,0.04614918350226427,0.03781075372139708,0.29281313555412314,0.3551151497496502,0.46973709586102685,0.40649721473545597,0.5521465045545932,0.0774716021183822,0.16859468490542176,0.0077438446503708125,0.2760972305969069,0.2519632447959233,0.2678510046979883,0.29571769097669104,0.052915073000489365,0.0395260074057977,0.0395348325198599,0.08006485103989008,0.1404134851719529,0.08166021612165913,0.12615007207808976,0.03812014049299017,0.03403729352272389,0.03464720520746489,0.04951929295898083,0.042440092292273746,0.03847858334730725,0.17108978921239304,0.03947721977434099,0.15024812647677305,0.28029207387624755,0.3011670243873843,0.23253585958268974,0.5189030319100014,1.0,0.52,0.26,0.293121485273119,0.25319084987216883,0.42920816180286714,0.08006485103989008,0.1404134851719529,0.5186539430168262,0.349750896443911,0.27609723059690694
2015-08-09,0.029400437014933223,0.03820169667687545,0.029381112285664535,0.046607630304347336,0.04050633790598368,0.06128140452255226,0.03828485216718969,0.0370175798584329,0.03907742342922438,0.030084652201145312,0.0038255392183863535,0.033859360879505807,0.03185021925512044,0.024442562516578947,0.040731488511904224,0.04206689878586689,0.043670959794351205,0.035792648147632944,0.34325766214962533,0.388911147307748,0.4165845391365659,0.4012477921035669,0.5378733461320931,0.06923179236099769,0.0952439605568495,0.12370719943700603,0.2918444305138024,0.26291921712965827,0.2836814715812016,0.240747685512483,0.051163614353436304,0.03907742342922438,0.04021895031338474,0.09322357158841568,0.24720259334591996,0.08062496563068222,0.12167547370264586,0.037207134871978575,0.03309844961034314,0.033688517093372505,0.0493471251516705,0.042361054746846594,0.03847858334730725,0.1825931813451096,0.047651535917658805,0.14866385574345498,0.25518719612986707,0.30005068338412244,0.2139953104494905,0.487689455500095,1.0,0.48,0.24,0.30732558709098423,0.26113812898687866,0.42330097220132923,0.09322357158841568,0.24720259334591996,0.16682819928472337,0.35101663717982967,0.2918444305138023
2015-08-10,0.031619735730457954,0.041112506075147714,0.029400437014933223,0.04803238265955634,0.040099438892298944,0.04898830209263583,0.037942338310139156,0.0354556279789946,0.03870984217605167,0.030365122835856795,0.003957861994220879,0.03257345637625242,0.031178006932536695,0.02423677604440866,0.039063537439175566,0.04004281478986971,0.04119419199813745,0.03613740473671845,0.33846018033164127,0.3848452090980352,0.39208819210138696,0.3999354687697394,0.5189635957329815,0.05549795993020741,0.05403589997347415,0.11061093356181828,0.2979614550769024,0.25115220364285906,0.34029628447894633,0.2137750015503268,0.04970661881928484,0.03870984217605167,0.04078706383222164,0.10415679514168438,0.26688847560630846,0.07691065998498747,0.11409470687767279,0.0366170700923133,0.032206443804344675,0.03253412993665705,0.0493471251516705,0.042361054746846594,0.03847858334730725,0.17253209440394812,0.04457008203235696,0.14880174301019666,0.2862287854816262,0.29892911406384326,0.2023193156846566,0.46460012157785463,0.96,0.43999999999999995,0.23999999999999994,0.3070863175035514,0.2589713841126277,0.4180140793737568,0.10415679514168438,0.26688847560630846,0.13929510480131,0.3593543457945544,0.29796145507690236
2015-08-11,0.0318083775096627,0.040359064440443126,0.031619735730457954,0.04902843247294575,0.04398769382908985,0.06781723035014764,0.04172542565074977,0.03406170942043296,0.03848834879670249,0.030684297943693428,0.004117520936905317,0.032079683151521876,0.03084419842788222,0.02419882227743675,0.03831606011136868,0.039428808430659545,0.039382677487702855,0.038523290760294704,0.4096429618903107,0.43295065254273857,0.38701692776151275,0.40811858565639736,0.49665209525754644,0.15339915758925388,0.07989872828307835,0.2911234112158835,0.322359093226728,0.26937528897656493,0.4099914135535694,0.20816614419751578,0.04907094420603608,0.03848834879670249,0.04091945366774086,0.10828782862782518,0.3534676927746811,0.07586580043516233,0.10945883399863002,0.03622932425849534,0.031767612690630886,0.03205166062305009,0.0493471251516705,0.042361054746846594,0.03847858334730725,0.18458510563564046,0.6969983953613125,0.16323342581191752,0.30870583186398964,0.288071644930902,0.23715168615201526,0.4330651631732186,0.92,0.4,0.24,0.32588828537306835,0.27065129221638695,0.4136329837544621,0.10828782862782518,0.3534676927746811,0.1813542542678985,0.38993605156620614,0.322359093226728
