date,open,high,low,close,volume,marketCap,next_day_high,SMA_7,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,DEMA_20,TEMA_20,HMA_20,VWAP,RSI_14,RSI_21,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,ROC_10,ROC_21,CCI_14_0.015,MFI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,NATR_14,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,DCL_20_20,DCM_20_20,DCU_20_20,OBV,AD,ADOSC_3_10,CMF_20,ADX_14,DMP_14,DMN_14,AROOND_25,AROONU_25,AROONOSC_25,price_to_sma20,price_to_sma50,sma20_50_ratio,bb_width_pct,bb_position,volume_surge,price_momentum_5,price_momentum_10
2015-07-29 00:00:00+00:00,294.4840087891,294.5360107422,288.7770080566,289.5899963379,24672600.0,4181390010.0,290.1260070801,289.0501447405143,285.78429870606,264.132818908696,246.89485015869,286.4557916884733,279.2702576121524,268.7158616148088,292.33736895140885,291.8562032863462,289.71923679368064,290.9676717122333,59.56144042337663,59.94481157150174,7.1855340763208915,-0.04380046579642638,7.229334542117318,79.68601191001015,71.02638166406274,-31.80597115823356,5.838875886363534,6.944621164939357,83.18515490266287,55.03471326070656,267.7964701426841,285.78429870606,303.7721272694359,12.588395265113613,0.6057853542030249,8.028039043961325,2.508433399128486,266.8318656076542,282.4136389553916,297.995412303129,268.8020019531,291.59800720215003,314.3940124512,266219096.0,29814539.839627277,4253728.630988523,0.011170664034327546,43.75212605214702,33.34579231470397,15.091755906205972,0.0,31.999999999999996,31.999999999999996,1.331667851967726,9.638021331231815,1.08197194080925,12.588395265113613,0.6057853542030249,0.7343675007422521,0.4551096969978463,5.838875886363537
2015-07-30 00:00:00+00:00,289.1029968262,290.1260070801,286.5679931641,287.7219848633,21635800.0,4155381826.7,288.9590148926,290.71771240234284,285.92569732666504,265.31119873047396,247.00516006469604,286.65059063844666,279.8963114826078,269.4611997814163,292.35521705299607,291.4786164808255,291.5053929726055,288.1386617025,57.660844256541395,58.694191837576675,6.754279155838844,-0.38004430902277875,7.134323464861623,72.04022678366971,75.45586182581827,-39.06574488847701,3.13318745886618,6.869266292925241,47.31603134834563,59.58630966997717,267.92363061888284,285.92569732666504,303.92776403444725,12.592129267216695,0.5498911476607972,7.708751479179772,2.352972003698191,268.1436838384776,282.91919570852576,297.6947075785739,272.0429992676,293.2185058594,314.3940124512,244583296.0,22213273.821226154,-1841109.3691436835,-0.042127354990335535,42.90704538547771,32.24644054833684,16.641060349426056,0.0,28.000000000000004,28.000000000000004,0.6282357806345531,8.446980843651783,1.0776993157274641,12.592129267216695,0.5498911476607972,0.7294761705114051,-0.3377264516110312,3.1331874588661712
2015-07-31 00:00:00+00:00,287.6960144043,288.9590148926,282.3439941406,284.6499938965,23629100.0,4112089481.25,284.9320068359,290.1994236537429,285.50244750977,266.410098571782,247.0894300842275,286.342806524301,280.24843610585907,270.05683876632156,291.7705253490736,290.2992646930551,292.148387583283,285.31766764323334,54.57654994243834,56.653261013133,6.09437041844194,-0.831962437135747,6.926332855577687,59.05822649736168,70.26148839701385,-51.95360446120441,3.1964941955001387,-0.08565239844828396,14.802050170750093,60.17372328024908,267.8008616636618,285.50244750977,303.20403335587815,12.400304095818598,0.4759215467845388,7.630627843167834,2.371105438373275,268.4557094150512,283.08403363119,297.71235784732875,272.0429992676,293.2185058594,314.3940124512,220954196.0,15058407.500890236,-6443626.983018864,-0.07583192735164507,41.37438607579409,30.249685663122946,19.564607399941856,7.9999999999999964,24.0,16.000000000000004,-0.29858014202866023,6.846548018450371,1.071665259839404,12.400304095818598,0.4759215467845388,0.8208731358773959,-2.7456081311847735,3.1964941955001436
2015-08-01 00:00:00+00:00,284.6860046387,284.9320068359,278.1119995117,281.6010131836,18995000.0,4069120369.95,283.0320129395,289.1857125418572,284.039147949225,267.442478942876,247.3681301879875,285.6132998565009,280.3486270005065,270.5095514885678,290.6742117709367,288.47895702622117,291.59436264104414,281.54833984373334,51.624973186260874,54.67208598992406,5.264672855994377,-1.3293279996666492,6.594000855661026,48.31904223209005,59.80583183770716,-64.02352395404843,1.579610766606163,-3.9281433684413205,-29.19460221568061,61.25945813293769,270.6543338743074,284.039147949225,297.42396202414267,9.424626268284904,0.40892160503768427,7.572726368826923,2.400123560521874,268.40859409316056,282.9427935885623,297.4769930839641,272.0429992676,291.49549865725,310.9479980469,201959196.0,15498522.90394146,-7600654.107449789,-0.1513005871010013,39.26686569787277,28.303763465029615,22.297806274761477,4.0000000000000036,19.999999999999996,15.999999999999993,-0.8583798336350682,5.294048386288021,1.0620569666866346,9.424626268284904,0.40892160503768427,0.7057448822349764,-4.094685729438952,1.5796107666061543
2015-08-02 00:00:00+00:00,280.449005127,283.0320129395,277.5289916992,282.6140136719,17722200.0,4084832102.5,285.4710083008,287.74685668945716,283.567149353035,268.446719360356,247.890685272216,285.1518712127161,280.51643342060976,270.98423628007106,289.8782436144907,287.20022932712044,290.3515561388746,281.0583394368667,52.54327497163018,55.21839934865457,4.635437792106359,-1.5668504508437344,6.202288242950093,40.97614166270529,49.451136797385686,-61.09444659663129,2.3782017592224745,-9.088449505160748,-43.91986970009653,60.73542318554643,270.69000703951286,283.567149353035,296.44429166655715,9.08225254081909,0.46299118011089624,7.424890267590533,2.332275993186136,268.71329667393576,282.91148121554687,297.109665757158,272.0429992676,284.90849304200003,297.7739868164,219681396.0,30528432.143363725,-2600770.981496282,-0.101507163930259,37.21744601598432,26.80536485818644,21.678224926877654,0.0,16.000000000000004,16.000000000000004,-0.3361234484705285,5.277506964995245,1.056325627777115,9.08225254081909,0.46299118011089624,0.7175491047135343,-4.012195961252796,2.378201759222476
2015-08-03 00:00:00+00:00,282.8059997559,285.4710083008,280.233001709,281.2269897461,21474100.0,4065895597.9,285.7149963379,285.97585623605715,283.25529937745,269.400399169926,248.24760025024352,284.54804329477514,280.56906722249795,271.38591288658205,288.909165749839,285.7545646323384,288.48961019937946,282.31033325196665,51.11256736186681,54.27789101399339,3.9789760722771916,-1.7786497365383216,5.757625808815513,34.71571024299033,41.33696471259523,-70.73489872034928,-2.44591159241069,-3.7071898976198754,-35.92411124720103,60.637064035990605,270.4689789653016,283.25529937745,296.0416197895984,9.028124409499643,0.42068438902004684,7.268684270509986,2.279615660779045,268.9073614252276,282.7510534565519,296.59474548787625,272.0429992676,284.90849304200003,297.7739868164,198207296.0,17204378.590767905,-4558402.107477944,-0.08162641455451335,35.630823209255816,27.82237807606732,20.562374524251357,0.0,12.0,12.0,-0.7160712035424931,4.389967725591343,1.0514286550807408,9.028124409499643,0.42068438902004684,0.8824156066106486,-2.887878275339961,-2.445911592410688
2015-08-04 00:00:00+00:00,281.2250061035,285.7149963379,281.2250061035,285.2179870605,21908700.0,4124558889.35,285.5010070801,284.66028267997143,283.22474822998504,270.368298950198,248.63320518493546,284.65111156642513,280.91343165494254,271.92834716791214,288.7701951648,285.5777267152232,286.82675984040395,284.05266316729995,54.91650583121804,56.515577916287576,3.737679911482587,-1.6159567178663412,5.353636629348928,38.16547399778822,37.95244196782796,-53.67423268965479,-1.2050710659121853,-0.7813160191295413,-21.565310513204356,60.57875571691788,270.46027066542706,283.22474822998504,295.989225794543,9.013673871601734,0.5780775719348434,7.070206101195127,2.1579192796346183,269.60551810774876,282.9859995140708,296.3664809203928,272.0429992676,284.90849304200003,297.7739868164,220115996.0,34262810.9566206,482832.01261704415,0.003312624390117325,34.189757409478695,26.806814488283017,19.629638814147054,0.0,7.9999999999999964,7.9999999999999964,0.7037657701072026,5.4923924764705205,1.047551615073612,9.013673871601734,0.5780775719348434,0.9107113239601957,-0.8702837928737717,-1.2050710659121888
2015-08-05 00:00:00+00:00,284.8469848633,285.5010070801,281.4880065918,281.8819885254,20128000.0,4077254000.8,281.9060058594,283.55913870675715,283.414398193365,270.98803863525603,249.0463151550285,284.22509263703665,280.9851766083098,272.3186860446764,288.0190452862869,284.5461398546806,285.11070008381273,282.9570007324333,51.3217700203911,54.18797084158369,3.2399160287268387,-1.6909764804976728,4.9308925092245115,35.00748603109801,35.96289009062553,-70.5684104967019,-3.6913333545404043,-1.3809030385910381,-47.67529046959524,60.35600212832469,270.8496293637192,283.414398193365,295.9791670230108,8.86671171947534,0.43901958369702065,6.851834247307381,2.0821494023104385,270.0103247211822,282.88085561038787,295.75138649959354,272.0429992676,284.90849304200003,297.7739868164,199987996.0,18087000.039388537,-2645587.6857922077,0.038106321096074196,32.85162494370144,25.685365338774893,18.80844307815616,24.0,4.0000000000000036,-19.999999999999996,-0.5406957718921118,4.020085146565081,1.0458557492821097,8.86671171947534,0.43901958369702065,0.8910547453269207,-0.9724241807313905,-3.691333354540405
2015-08-06 00:00:00+00:00,281.9060058594,281.9060058594,278.4030151367,278.5769958496,18792100.0,4030445071.57,280.391998291,282.2527117048,283.36964874268,271.573898620608,249.38750511169349,283.3561546697387,280.80679284840534,272.56410995859494,286.7489483537454,282.8285146295163,283.1666397953435,279.6286722819,47.97152233616163,51.96179438808612,2.5493618213333775,-1.9052245503129068,4.454586371646284,30.171042661997884,34.44800089696138,-85.24422882764966,-5.124580222708429,0.17548576558261322,-106.9042974149188,54.661828258684665,270.74281329577684,283.36964874268,295.99648418958316,8.911918056805888,0.31021955527837963,6.61263111359321,1.9935992920560888,270.1589618338506,282.47096420459854,294.7829665753465,272.5130004883,285.14349365235,297.7739868164,181195896.0,1161569.530518759,-9070252.025618903,-0.04941080617627408,31.01349620069193,24.713463401851303,21.429113438286727,19.999999999999996,0.0,-19.999999999999996,-1.6913077721432603,2.5787077714620086,1.043434771095402,8.911918056805886,0.31021955527837963,0.8484403016931468,-1.0738659281841367,-5.12458022270843
2015-08-07 00:00:00+00:00,278.7409973145,280.391998291,276.3659973145,279.5849914551,42484800.0,4045993358.62,279.9280090332,281.52913992745715,283.60384826660504,272.18545837402604,249.71112510681098,282.7759757136405,280.7162890414938,272.83943864473235,285.8179888203575,281.67731093984,281.38055460215617,278.7809956868667,49.06365621200647,52.585593073930774,2.059686672146711,-1.9159197595996593,3.97560643174637,19.741258552224547,28.306595748440156,-84.96358501897481,-5.040981431575423,0.04043574952790959,-105.68350211227913,42.5006513675847,271.4490671951565,283.60384826660504,295.7586293380536,8.571661594677877,0.33468000008057397,6.4278718002896085,1.9135557255175821,270.2898216117791,282.19610965702725,294.1023977022754,272.5130004883,285.14349365235,297.7739868164,223680696.0,26614319.999497566,-2775353.013089396,0.05177078711256929,28.932930514984758,23.60782710346823,22.73401280635599,16.000000000000004,0.0,-16.000000000000004,-1.4170670941414938,2.7185629699974037,1.0419507712160299,8.571661594677877,0.33468000008057397,1.846051165644385,-1.0717876928482917,-5.040981431575419
2015-08-08 00:00:00+00:00,279.7420043945,279.9280090332,260.7099914551,260.9970092773,58533000.0,3778049023.65,267.0029907227,278.58571079798577,282.972998046875,272.51327850342,249.95953514099048,279.42536549266504,279.2556016515535,272.3750296499311,281.6274061554186,275.91627884655816,277.89531449618914,267.21166992186664,34.6283769996374,42.02033525099525,0.1697638411115463,-3.044674072507859,3.2144379136194052,10.188856872804207,20.03371936234222,-99.22561553496291,-9.873610077068097,-5.05781777800204,-214.69131957445822,32.656169359344354,267.86004698933266,282.972998046875,298.0859491044173,10.681549944238023,-0.22705815978301566,7.341453723276788,2.7583004471204062,265.7442170888572,280.1771477161008,294.6100783433444,260.7099914551,279.24198913575003,297.7739868164,165147696.0,-30170319.21161696,-18015701.983037453,-0.05624409903391114,28.82680028516194,19.193601354560453,33.71566451134703,100.0,52.0,-48.0,-7.76610804608807,-4.225947920543435,1.038382421586564,10.681549944238023,-0.22705815978301566,2.325145820642447,-7.193470472753782,-9.873610077068095
2015-08-09 00:00:00+00:00,261.1159973145,267.0029907227,260.4679870605,265.0830078125,23789600.0,3838130129.93,267.0320129395,276.0812813895,282.27809906006,272.910698547366,250.150465164184,277.2188489264858,278.20577988569767,272.08906800924757,278.7511203351478,272.28218491068856,274.0275968358353,264.1846618652333,38.88498672521703,44.589888406803176,-0.9869309592118611,-3.3610950982650136,2.3741641390531525,9.393839796587626,13.107985073872136,-87.6292800562994,-7.8683514787916,-3.1178979997822167,-201.47925230266944,27.65802623359549,265.32838307972514,282.27809906006,299.2278150403949,12.009232056454014,-0.007238329760505366,7.283850142701284,2.6823816425107254,264.43648217449936,278.7396105824245,293.0427389903497,260.4679870605,279.12098693844996,297.7739868164,188937296.0,-20359479.68414492,-19490968.34990806,-0.08169203831234172,28.752968971334756,17.963578151533,31.792313888859255,100.0,48.0,-52.0,-6.0915428100220534,-2.86822421272995,1.0343240501840136,12.009232056454014,-0.007238329760505366,0.942990901114504,-7.059505417422707,-7.8683514787916025
2015-08-10 00:00:00+00:00,265.4779968262,267.0320129395,262.5960083008,264.4700012207,20979400.0,3830352068.75,270.3859863281,273.68742588587145,281.70994873047,273.321218566898,250.30578514099048,275.2574877409803,277.18831479940155,271.7902810763633,276.1614329007888,269.19511688055536,270.21574175152534,264.69934082033336,38.48016564465716,44.28074989594469,-1.9308270584212437,-3.4439929579795168,1.5131658995582733,8.068732588306501,9.217143085899453,-88.93890664381817,-7.089405623924778,-5.2014248195181025,-154.22867390198329,25.2055372118102,263.2405274585586,281.70994873047,300.1793700023814,13.112367067719214,0.033284035921884225,7.0804325910129835,2.5537616621041965,263.59472120009946,277.3806001670222,291.1664791339449,260.4679870605,279.12098693844996,297.7739868164,167957896.0,-23613358.515496757,-19357905.27815725,-0.05022626146571138,28.678791872919014,17.18896547010728,30.369571291568324,96.0,43.99999999999999,-52.00000000000001,-6.119751037356709,-3.238393781722279,1.030691836541475,13.112367067719214,0.033284035921884225,0.8348265536554551,-6.17704855701734,-7.089405623924783
2015-08-11 00:00:00+00:00,264.342010498,270.3859863281,264.0939941406,270.3859863281,25433900.0,3917142818.85,270.6730041504,271.5685686383857,281.36814880371,273.789138183596,250.4933200836175,274.5080259851526,276.68443861634216,271.7352106940785,275.0086798805349,268.26556600009184,267.46123448886664,268.2886555989333,44.486710669969355,47.938268624379425,-2.176412631189578,-2.951662824598281,0.775250193408703,17.514718140490256,11.659096841794804,-70.88765887841166,-3.9825946393836196,-1.9747533218006577,-96.0612969924395,24.695552328517586,262.33474988698856,281.36814880371,300.4015477204315,13.529178052061377,0.21150285548941425,7.024115415300365,2.4751065744809524,263.04303365276616,276.7144464680772,290.38585928338824,260.4679870605,279.12098693844996,297.7739868164,193391796.0,1820541.4845032431,-9451056.268972168,-0.027442063220439312,27.960712711998724,19.499826037585322,28.42641741899789,92.0,40.0,-52.0,-3.9031292355949967,-1.2429827852461863,1.0276819258440844,13.529178052061377,0.21150285548941425,1.000056817165311,-2.940303630067942,-3.9825946393836187
2015-08-12 00:00:00+00:00,270.5979919434,270.6730041504,265.4689941406,266.3760070801,26815400.0,3859888131.0,266.2319946289,269.35342843191427,280.88449859619,274.230738220218,250.5859651184075,273.256946153606,275.920851095139,271.5250458464715,273.2956799840238,266.5357509584874,265.43272874839283,267.5060017903666,41.52705969899342,45.79864079879266,-2.663904941533019,-2.7513241079533777,0.08741916642035863,20.03130490819412,15.204918545663636,-80.07951975318781,-5.745648059282535,-3.9123801052604907,-83.26546464471718,24.69694921744288,260.8687842192877,280.88449859619,300.90021297309227,14.251918120748712,0.13757247823159202,6.894107877690674,2.4378686429110883,262.36921969159795,275.72983319303177,289.0904466944656,260.4679870605,279.12098693844996,297.7739868164,166576396.0,-15647484.189902678,-10097075.637164503,-0.03491441930098772,27.23871563127765,18.74581246759632,26.893727959980453,88.0,36.0,-52.0,-5.165287364949222,-2.8642781590043005,1.0242633645635624,14.25191812074871,0.13757247823159202,1.037480277915986,-4.72449694322068,-5.745648059282537
2015-08-13 00:00:00+00:00,266.183013916,266.2319946289,262.841003418,264.0799865723,27685500.0,3827588724.0,267.466003418,267.2824271065857,279.67459716797003,274.702037963872,250.63777503967248,271.8451062180205,275.0437500193732,271.2330827376805,271.41415323826374,264.59953491363905,263.67794902322095,264.38432820639997,39.89062252088993,44.60181387542791,-3.1986438013527163,-2.6288503742184597,-0.5697934271342564,20.570164987081576,19.37206267858866,-87.3223264071558,-6.097211078239968,-4.335833193115806,-91.99070647964236,24.43137515167277,258.6908204902852,279.67459716797003,300.65837384565486,15.00585100697019,0.12841268196839686,6.654171847475496,2.3096706783603866,261.85881583983627,274.6203239910573,287.38183214227837,260.4679870605,279.12098693844996,297.7739868164,138890896.0,-23101809.300322928,-11815271.037725583,-0.11335902992430376,26.922518097040346,18.034480847021282,28.694205911855136,84.0,31.999999999999996,-52.0,-5.575983930461885,-3.866753763570168,1.0181016465729753,15.005851006970191,0.12841268196839686,1.0912277085242914,1.1812308897855894,-6.097211078239972
